ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,cluster,database,category,subcategory
hsa05322,Systemic lupus erythematosus,43/245,45/846,0.9555555555555556,3.299591836734694,10.11614202077686,2.3819678496410213e-22,3.882607594914865e-20,3.882607594914865e-20,8347/8336/8332/8361/3014/8359/85235/8357/333932/85236/8365/3018/8344/8968/128312/317772/8335/8348/8360/8355/8294/653604/8353/8329/8340/8349/8345/92815/8343/8341/440689/8366/8970/8331/3012/8342/8356/8368/87/727/8969/8334/8346,43,C1_Delayed Proliferative,KEGG,Human Diseases,Immune disease
hsa04613,Neutrophil extracellular trap formation,49/245,60/846,0.8166666666666667,2.82,9.332755768710905,1.6411093666423928e-18,1.3375041338135502e-16,1.3375041338135502e-16,6404/8347/8336/8332/8361/3014/51564/5604/8359/85235/8357/333932/85236/8365/3018/8344/5880/8968/128312/317772/5595/8335/3683/8348/8360/8355/8294/653604/8353/8329/8340/8349/8345/92815/8343/8341/440689/8366/8970/8331/3012/8342/8356/8368/727/8969/8334/5335/8346,49,C1_Delayed Proliferative,KEGG,Organismal Systems,Immune system
hsa05034,Alcoholism,45/245,55/846,0.8181818181818182,2.8252319109461967,8.932752819701584,4.669855847709467e-17,2.5372883439221436e-15,2.5372883439221436e-15,8347/8336/8332/8361/3014/51564/5604/8359/85235/8357/333932/85236/8365/3018/8344/8968/128312/317772/5595/8335/8348/8360/8355/8294/653604/8353/8329/148327/8340/8349/8345/92815/8343/8341/440689/8366/8970/8331/3012/8342/8356/8368/8969/8334/8346,45,C1_Delayed Proliferative,KEGG,Human Diseases,Substance dependence
GO:0006334,nucleosome assembly,33/440,42/1745,0.7857142857142857,3.1160714285714284,8.058272829912411,2.98505131343452e-13,2.2905970402119319e-10,2.2905970402119319e-10,H2BC4/H4C6/H2AX/HMGB2/H1-4/H1-1/H4C1/H3C10/H3C15/H4C8/H2BC3/H2BC6/H1-5/H3C7/H4C4/H3C8/H4C9/H1-2/H3C13/H3C6/H2BC13/H2BC21/H2BC9/H2BC7/H2BC15/H4C2/H1-0/H2BC11/H2BC14/H3C12/H4C13/H1-3/H2BC10,33,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0034728,nucleosome organization,34/440,44/1745,0.7727272727272727,3.0645661157024793,8.051880103960922,3.043982777690275e-13,2.2905970402119319e-10,2.2905970402119319e-10,H2BC4/H4C6/H2AX/HMGB2/H1-4/H1-1/H4C1/H3C10/H3C15/H4C8/H2BC3/H2BC6/H1-5/H3C7/H4C4/H3C8/H4C9/H1-2/H3C13/H3C6/H2BC13/H2BC21/H2BC9/H2AC25/H2BC7/H2BC15/H4C2/H1-0/H2BC11/H2BC14/H3C12/H4C13/H1-3/H2BC10,34,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0140014,mitotic nuclear division,49/440,81/1745,0.6049382716049383,2.3991301907968574,7.485456642622422,5.528424087554945e-12,2.7734260839233974e-9,2.7734260839233974e-9,KIF14/CDCA2/CCNB1/KNL1/KIF2C/SPC24/MKI67/ANLN/CDC25C/KIF20B/FLNA/TPX2/KIF22/PRC1/CENPF/NDC80/KIF11/KIF18B/UBE2C/KIF15/INCENP/NCAPG/INSR/FBXO43/NCAPG2/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/RACGAP1/SMC4/NCAPD2/NCAPH/AURKA/ESPL1/NUF2/DLGAP5/KIF4A/KIF23/BUB1/CDK5RAP2/NUSAP1/CENPA/AURKB/CENPE/NUMA1/SPAG5/NEK2,49,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0065004,protein-DNA complex assembly,35/440,50/1745,0.7,2.7761363636363634,7.397258226102867,1.7659428892443628e-11,6.644360120781915e-9,6.644360120781915e-9,H2BC4/H4C6/H2AX/HMGB2/H1-4/H1-1/H4C1/H3C10/H3C15/H4C8/H2BC3/H2BC6/H1-5/H3C7/MED25/DMC1/H4C4/H3C8/H4C9/H1-2/H3C13/H3C6/H2BC13/H2BC21/H2BC9/H2BC7/H2BC15/H4C2/H1-0/H2BC11/H2BC14/H3C12/H4C13/H1-3/H2BC10,35,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0071824,protein-DNA complex organization,36/440,53/1745,0.6792452830188679,2.6938250428816466,7.2694344987607575,3.565154855767416e-11,1.0731116115859922e-8,1.0731116115859922e-8,H2BC4/H4C6/H2AX/HMGB2/H1-4/H1-1/H4C1/H3C10/H3C15/H4C8/H2BC3/H2BC6/H1-5/H3C7/MED25/DMC1/H4C4/H3C8/H4C9/H1-2/H3C13/H3C6/H2BC13/H2BC21/H2BC9/H2AC25/H2BC7/H2BC15/H4C2/H1-0/H2BC11/H2BC14/H3C12/H4C13/H1-3/H2BC10,36,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0006325,chromatin organization,76/440,158/1745,0.4810126582278481,1.9076524741081702,6.944708138661868,5.284365715799922e-11,1.3254950670464804e-8,1.3254950670464804e-8,H2BC4/H2AC17/BARD1/H2AC16/H4C6/H2AX/APOBEC3C/HDAC7/HMGB2/MKI67/H1-4/TOP2A/MIS18BP1/H1-1/MYO1C/PRIMPOL/H4C1/H2AC12/H3C10/H3C15/H2BC12/H4C8/H2BC3/H2BC6/H1-5/H3C7/H2BC26/RHNO1/PARP2/NCAPG2/H2AC21/H2AC4/MLLT3/H2BC17/H4C4/SPIN4/YEATS2/CDK1/H3C8/H4C9/H1-2/H3C13/H3C6/H2AC13/H2BC13/H2BC21/PAK1/AURKA/H2BC9/H2AC25/SETBP1/H2BC7/ING2/H2BC15/CUL4B/H2BC18/SIRT3/H4C2/H1-0/H2BC11/H2AC8/BUB1/NSD2/H2BC14/H3C12/H4C13/ZMYND8/PHF19/CENPA/WBP2/AURKB/H1-3/H2AC11/H2AC6/HJURP/H2BC10,76,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0006338,chromatin remodeling,64/440,126/1745,0.5079365079365079,2.0144300144300145,6.862435274812799,1.1964542349506098e-10,2.3364165719277052e-8,2.3364165719277052e-8,H2BC4/H2AC17/BARD1/H2AC16/H4C6/H2AX/APOBEC3C/HDAC7/HMGB2/H1-4/MIS18BP1/H1-1/MYO1C/PRIMPOL/H4C1/H2AC12/H3C10/H3C15/H4C8/H2BC3/H2BC6/H1-5/H3C7/PARP2/H2AC21/H2AC4/H4C4/YEATS2/CDK1/H3C8/H4C9/H1-2/H3C13/H3C6/H2AC13/H2BC13/H2BC21/PAK1/AURKA/H2BC9/H2AC25/SETBP1/H2BC7/ING2/H2BC15/CUL4B/SIRT3/H4C2/H1-0/H2BC11/H2AC8/BUB1/NSD2/H2BC14/H3C12/H4C13/PHF19/CENPA/WBP2/AURKB/H1-3/H2AC11/H2AC6/H2BC10,64,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0048285,organelle fission,57/440,107/1745,0.5327102803738317,2.1126805437553102,6.89603976167914,1.241949008333664e-10,2.3364165719277052e-8,2.3364165719277052e-8,KIF14/CDCA2/UCP2/CCNB1/KNL1/KIF2C/SPC24/MKI67/ANLN/CDC25C/KIF20B/FLNA/TOP2A/TPX2/KIF22/SGO2/PRC1/CENPF/NDC80/KIF11/KIF18B/UBE2C/KIF15/INCENP/NCAPG/INSR/FBXO43/DMC1/NCAPG2/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/RACGAP1/SMC4/NCAPD2/NCAPH/BNIP3/AURKA/ESPL1/ING2/NUF2/DLGAP5/KIF4A/KIF23/BUB1/CDK5RAP2/TOP6BL/NUSAP1/CENPA/AURKB/CENPE/NUMA1/SPAG5/NEK2/PTTG1,57,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0000280,nuclear division,55/440,103/1745,0.5339805825242718,2.1177184466019416,6.788264831483279,2.4312190152736684e-10,4.065538464429857e-8,4.065538464429857e-8,KIF14/CDCA2/CCNB1/KNL1/KIF2C/SPC24/MKI67/ANLN/CDC25C/KIF20B/FLNA/TOP2A/TPX2/KIF22/SGO2/PRC1/CENPF/NDC80/KIF11/KIF18B/UBE2C/KIF15/INCENP/NCAPG/INSR/FBXO43/DMC1/NCAPG2/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/RACGAP1/SMC4/NCAPD2/NCAPH/AURKA/ESPL1/ING2/NUF2/DLGAP5/KIF4A/KIF23/BUB1/CDK5RAP2/TOP6BL/NUSAP1/CENPA/AURKB/CENPE/NUMA1/SPAG5/NEK2/PTTG1,55,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051276,chromosome organization,70/440,148/1745,0.47297297297297297,1.8757678132678133,6.464898369945754,9.277380043948807e-10,1.3962456966142956e-7,1.3962456966142953e-7,KIF14/CCNB1/KNL1/KIF2C/SPC24/H4C6/HMGB3/HMGB2/FLNA/H1-4/TOP2A/TPX2/KIF22/SGO2/MIS18BP1/PRC1/CENPF/NDC80/H1-1/KIF11/KIF18B/H4C1/UBE2C/KIF15/H3C10/INCENP/NCAPG/H4C8/TACC3/H1-5/H3C7/STN1/DMC1/NCAPG2/MAPK3/BIRC5/H4C4/CHEK2/BUB1B/CDCA8/CDK1/H3C8/H4C9/RACGAP1/H1-2/H3C6/SMC4/NCAPD2/NCAPH/ESPL1/NUF2/DLGAP5/KIF4A/KIF23/H4C2/H1-0/BUB1/CDK5RAP2/H3C12/H4C13/NUSAP1/CENPA/AURKB/CENPE/NUMA1/H1-3/SPAG5/HJURP/NEK2/PTTG1,70,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0000070,mitotic sister chromatid segregation,40/440,68/1745,0.5882352941176471,2.3328877005347595,6.50842355519836,1.9410685420771207e-9,2.655734687114606e-7,2.655734687114606e-7,KIF14/CCNB1/KNL1/KIF2C/SPC24/FLNA/TPX2/KIF22/PRC1/CENPF/NDC80/KIF11/KIF18B/UBE2C/KIF15/INCENP/NCAPG/NCAPG2/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/RACGAP1/SMC4/NCAPD2/NCAPH/ESPL1/NUF2/DLGAP5/KIF4A/KIF23/BUB1/CDK5RAP2/NUSAP1/CENPA/AURKB/CENPE/NUMA1/SPAG5,40,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0000819,sister chromatid segregation,42/440,74/1745,0.5675675675675675,2.250921375921376,6.38339870975126,3.4177750306588847e-9,4.286459517618018e-7,4.2864595176180173e-7,KIF14/CCNB1/KNL1/KIF2C/SPC24/FLNA/TOP2A/TPX2/KIF22/PRC1/CENPF/NDC80/KIF11/KIF18B/UBE2C/KIF15/INCENP/NCAPG/TACC3/NCAPG2/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/RACGAP1/SMC4/NCAPD2/NCAPH/ESPL1/NUF2/DLGAP5/KIF4A/KIF23/BUB1/CDK5RAP2/NUSAP1/CENPA/AURKB/CENPE/NUMA1/SPAG5,42,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051301,cell division,70/440,154/1745,0.45454545454545453,1.802685950413223,6.055712587885889,8.179474236098258e-9,9.469314404098369e-7,9.469314404098368e-7,KIF14/E2F7/STMN1/CDCA2/CCNB1/MYH10/KNL1/CNTROB/KIF2C/SPC24/ASPM/SPTBN1/ANLN/CDC25C/KIF20B/TPX2/SGO2/MIS18BP1/PRC1/CENPF/NDC80/KIF11/E2F8/KIF18B/TADA3/UBE2C/INCENP/NCAPG/CCNF/CCNB2/ANXA11/TACC3/NCAPG2/CIT/CCNA2/IQGAP1/MLLT3/BIRC5/CHEK2/BUB1B/CDCA8/YEATS2/CDK1/RALB/RACGAP1/SMC4/NCAPD2/CEP55/CKAP2/NCAPH/NUMB/AURKA/CDCA3/ESPL1/ING2/NUF2/CUL4B/KIF4A/KIF23/MASTL/BUB1/NUSAP1/CENPA/SEPTIN10/AURKB/CENPE/NUMA1/SPAG5/NEK2/PTTG1,70,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0002227,innate immune response in mucosa,15/440,16/1745,0.9375,3.718039772727273,6.340341128749965,1.0881859307280358e-8,1.091813217163796e-6,1.091813217163796e-6,H2BC4/H2BC12/H2BC3/H2BC6/H2BC26/H2BC17/H2BC13/H2BC21/H2BC9/H2BC7/H2BC15/H2BC18/H2BC11/H2BC14/H2BC10,15,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0019731,antibacterial humoral response,15/440,16/1745,0.9375,3.718039772727273,6.340341128749965,1.0881859307280358e-8,1.091813217163796e-6,1.091813217163796e-6,H2BC4/H2BC12/H2BC3/H2BC6/H2BC26/H2BC17/H2BC13/H2BC21/H2BC9/H2BC7/H2BC15/H2BC18/H2BC11/H2BC14/H2BC10,15,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0007088,regulation of mitotic nuclear division,25/440,36/1745,0.6944444444444444,2.7541035353535355,6.1734760209528226,2.147182029317435e-8,2.0196930963267123e-6,2.0196930963267123e-6,CDCA2/CCNB1/KNL1/SPC24/MKI67/CDC25C/KIF20B/CENPF/NDC80/UBE2C/INCENP/INSR/FBXO43/BIRC5/BUB1B/CDCA8/AURKA/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/NUSAP1/AURKB/NEK2,25,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0098813,nuclear chromosome segregation,45/440,86/1745,0.5232558139534884,2.0751849894291756,5.936131976220399,2.8776214010374256e-8,2.547541299153721e-6,2.547541299153721e-6,KIF14/CCNB1/KNL1/KIF2C/SPC24/FLNA/TOP2A/TPX2/KIF22/SGO2/PRC1/CENPF/NDC80/KIF11/KIF18B/UBE2C/KIF15/INCENP/NCAPG/TACC3/NCAPG2/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/RACGAP1/SMC4/NCAPD2/NCAPH/ESPL1/NUF2/DLGAP5/KIF4A/KIF23/BUB1/CDK5RAP2/NUSAP1/CENPA/AURKB/CENPE/NUMA1/SPAG5/NEK2/PTTG1,45,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0042742,defense response to bacterium,21/440,28/1745,0.75,2.974431818181819,6.114068947655773,3.5311783043770665e-8,2.9524574156041584e-6,2.9524574156041584e-6,H2BC4/HMGB2/RNF213/H2BC12/H2BC3/H2BC6/H2BC26/SYT11/H2BC17/ARG2/H2BC13/H2BC21/H2BC9/H2BC7/H2BC15/H2BC18/H2BC11/GRN/H2BC14/SPN/H2BC10,21,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051783,regulation of nuclear division,25/440,37/1745,0.6756756756756757,2.6796683046683047,5.9948011054155135,5.0837019841996764e-8,4.026827098010796e-6,4.026827098010796e-6,CDCA2/CCNB1/KNL1/SPC24/MKI67/CDC25C/KIF20B/CENPF/NDC80/UBE2C/INCENP/INSR/FBXO43/BIRC5/BUB1B/CDCA8/AURKA/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/NUSAP1/AURKB/NEK2,25,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051983,regulation of chromosome segregation,25/440,38/1745,0.6578947368421053,2.6091507177033493,5.821917993280443,1.141076247607146e-7,8.586598763243773e-6,8.586598763243773e-6,CCNB1/KNL1/KIF2C/SPC24/CENPF/NDC80/UBE2C/INCENP/NCAPG/TACC3/NCAPG2/BIRC5/BUB1B/CDCA8/CDK1/SMC4/NCAPH/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/AURKB/CENPE/NUMA1,25,C1_Delayed Proliferative,GO_BP,NA,NA
hsa05203,Viral carcinogenesis,28/245,42/846,0.6666666666666666,2.3020408163265302,5.52325863465075,2.20868789061249e-7,9.000403154245897e-6,9.000403154245897e-6,8347/8361/51564/8359/85236/8365/3018/8344/128312/5595/890/8348/8360/983/8294/148327/8340/8349/8345/8343/8341/440689/8366/8970/8342/8368/87/8346,28,C1_Delayed Proliferative,KEGG,Human Diseases,Cancer: overview
GO:0051304,chromosome separation,21/440,30/1745,0.7,2.776136363636364,5.6963831582159346,2.5182870245158217e-7,1.7227372599528687e-5,1.722737259952869e-5,CCNB1/KNL1/SPC24/CENPF/NDC80/UBE2C/INCENP/NCAPG/NCAPG2/BIRC5/BUB1B/CDCA8/SMC4/NCAPH/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/AURKB/NUMA1,21,C1_Delayed Proliferative,GO_BP,NA,NA
GO:1905818,regulation of chromosome separation,21/440,30/1745,0.7,2.776136363636364,5.6963831582159346,2.5182870245158217e-7,1.7227372599528687e-5,1.722737259952869e-5,CCNB1/KNL1/SPC24/CENPF/NDC80/UBE2C/INCENP/NCAPG/NCAPG2/BIRC5/BUB1B/CDCA8/SMC4/NCAPH/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/AURKB/NUMA1,21,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0002385,mucosal immune response,15/440,18/1745,0.8333333333333334,3.304924242424242,5.706122122128337,3.2897185426236005e-7,2.152620176803704e-5,2.152620176803704e-5,H2BC4/H2BC12/H2BC3/H2BC6/H2BC26/H2BC17/H2BC13/H2BC21/H2BC9/H2BC7/H2BC15/H2BC18/H2BC11/H2BC14/H2BC10,15,C1_Delayed Proliferative,GO_BP,NA,NA
GO:1902850,microtubule cytoskeleton organization involved in mitosis,28/440,47/1745,0.5957446808510638,2.362669245647969,5.497495253543719,4.219164987089252e-7,2.6457680439872186e-5,2.6457680439872183e-5,STMN1/CCNB1/FLNA/TPX2/PRC1/NDC80/KIF11/KIF15/INCENP/TACC3/BIRC5/CHEK2/CDCA8/CDK1/RACGAP1/PCNT/AURKA/ESPL1/NUF2/DLGAP5/KIF4A/KIF23/CDK5RAP2/NUSAP1/CENPA/AURKB/CENPE/NUMA1,28,C1_Delayed Proliferative,GO_BP,NA,NA
GO:1903047,mitotic cell cycle process,72/440,173/1745,0.4161849710982659,1.65055176037835,5.233267806280811,4.439971499827784e-7,2.6728628428963258e-5,2.6728628428963258e-5,KIF14/E2F7/STMN1/CDCA2/BARD1/CCNB1/MYH10/KNL1/CNTROB/KIF2C/RRM2B/SPC24/SPTBN1/MKI67/ANLN/CDC25C/KIF20B/FLNA/TPX2/KIF22/PRC1/CDKN3/CENPF/NDC80/KIF11/KIF18B/UBE2C/KIF15/INCENP/NCAPG/INSR/CCNF/CCNB2/FBXO43/TACC3/NCAPG2/CIT/CCNA2/IQGAP1/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/RACGAP1/PCNT/FOXM1/SMC4/NCAPD2/CEP55/CKAP2/NCAPH/AURKA/ESPL1/NUF2/CUL4B/DLGAP5/KIF4A/KIF23/MASTL/BUB1/CDK5RAP2/TK1/NUSAP1/CENPA/RRM2/AURKB/CENPE/NUMA1/SPAG5/NEK2/TICRR,72,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0022607,cellular component assembly,138/440,396/1745,0.3484848484848485,1.3820592286501379,5.019571390919151,6.391467186554301e-7,3.699676198370855e-5,3.699676198370855e-5,DLG4/KIF14/H2BC4/SEMA4A/SSBP3/H2AC17/HPS3/CARD8/CCNB1/KNL1/CNTROB/SPOCK2/H2AC16/SPTBN1/RFX2/H4C6/RAB13/H2AX/MAK/HMGB2/ANLN/SLC2A1/FLNA/NCKIPSD/H1-4/TPX2/LIMS1/MIS18BP1/PRC1/CENPF/MPP2/NDC80/H1-1/MYO1C/KIF11/RTN3/H4C1/CCDC15/UBE2C/H2AC12/KIF15/CEP152/H3C10/INCENP/H3C15/RNF213/H4C8/CTNNBIP1/H2BC3/IFT122/H2BC6/RAC2/H1-5/H3C7/MED25/SRGAP2/DMC1/H2AC21/SDHAF4/IQGAP1/SYP/COTL1/BIN1/CLSTN3/ARHGAP35/H2AC4/C15orf62/BIRC5/H4C4/IFT140/CHEK2/ABI2/DYNC2LI1/CDCA8/CDK1/RALB/H3C8/H4C9/RACGAP1/KIAA0586/H1-2/PCNT/H3C13/MYOM1/H3C6/H2AC13/H2BC13/H2BC21/TMEM9/PAK1/BNIP3/ARAP1/LDAF1/H2BC9/H2AC25/H2BC7/FBN1/NLGN2/H2BC15/DLGAP5/NBDY/KIF4A/KIF23/H4C2/H1-0/SSH1/RN7SL3/H2BC11/H2AC8/SSH3/CDK5RAP2/ABLIM1/H2BC14/TK1/H3C12/SSH2/DNAJB2/H4C13/ZMYND8/ALKBH5/PHF19/CENPA/RRM2/DIAPH3/ACTN1/CARMIL1/AURKB/ACACB/CENPE/NUMA1/H1-3/H2AC11/SPAG5/H2AC6/CEP57/HJURP/NEK2/H2BC10,138,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0033043,regulation of organelle organization,73/440,179/1745,0.40782122905027934,1.6173819197562216,5.061495629742026,9.583205722511803e-7,5.1321956700725374e-5,5.1321956700725374e-5,STMN1/CDCA2/CCNB1/KNL1/CNTROB/SPC24/SPTBN1/MKI67/MAP2K1/CDC25C/KIF20B/FLNA/TPX2/CENPF/CASP6/NDC80/CCDC15/UBE2C/INCENP/NCAPG/INSR/PLD3/CCNF/FBXO43/TACC3/RAC2/STN1/SYT11/MAPK3/CIT/IQGAP1/COTL1/BIN1/CLSTN3/ARHGAP35/C15orf62/BIRC5/IFT140/ACAA2/CHEK2/BUB1B/ABI2/DYNC2LI1/CDCA8/CDK1/RALB/SMC4/NCAPD2/CKAP2/PAK1/NCAPH/BNIP3/ARAP1/AURKA/ESPL1/NUF2/DLGAP5/NBDY/SSH1/GRN/BUB1/SSH3/CDK5RAP2/SSH2/ZMYND8/NUSAP1/CARMIL1/FAM162A/AURKB/CENPE/NUMA1/SPAG5/NEK2,73,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051231,spindle elongation,10/440,10/1745,1,3.9659090909090913,5.46012290165034,9.61729130257483e-7,5.1321956700725374e-5,5.1321956700725374e-5,PRC1/KIF11/INCENP/BIRC5/CDCA8/RACGAP1/KIF4A/KIF23/AURKB/NUMA1,10,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0006996,organelle organization,161/440,481/1745,0.33471933471933474,1.3274664524664526,4.898466461743571,9.889280693163029e-7,5.1321956700725374e-5,5.1321956700725374e-5,DLG4/KIF14/HPS3/STMN1/CDCA2/UCP2/CCNB1/MYH10/KNL1/CNTROB/KIF2C/SYNE3/CNN2/SPC24/ASPM/SPTBN1/RFX2/H4C6/RAB13/HMGB3/MAK/HMGB2/MKI67/ANLN/MAP2K1/CDC25C/KIF20B/FLNA/PDLIM7/NCKIPSD/H1-4/TOP2A/TPX2/KIF22/LIMS1/SGO2/MIS18BP1/PRC1/CENPF/CASP6/NDC80/H1-1/MYO1C/KIF11/ACAP1/RTN3/KATNAL1/BLOC1S1/KIF18B/H4C1/CCDC15/UBE2C/KIF15/CEP152/H3C10/INCENP/NCAPG/INSR/CORO2A/RNF213/ANKZF1/PLD3/MINK1/CCNF/H4C8/FBXO43/TACC3/IFT122/RAC2/H1-5/H3C7/STN1/SRGAP2/SYT11/DMC1/NCAPG2/MAPK3/LETM2/SDHAF4/CIT/IQGAP1/SYP/COTL1/BIN1/CLSTN3/ARHGAP35/C15orf62/BIRC5/H4C4/IFT140/ACAA2/CHEK2/BUB1B/ABI2/DYNC2LI1/CDCA8/CDK1/RALB/H3C8/H4C9/RACGAP1/KIAA0586/H1-2/PCNT/MYOM1/H3C6/SMC4/NCAPD2/CKAP2/TMEM9/PAK1/NCAPH/BNIP3/ARAP1/LDAF1/AURKA/ESPL1/BNIP3L/ING2/NLGN2/TAGLN2/DPYSL2/FMNL1/GAA/NUF2/PALLD/DLGAP5/NBDY/ATP6V0A1/KIF4A/KIF23/H4C2/H1-0/SSH1/GRN/BUB1/MICAL2/SSH3/CDK5RAP2/ABLIM1/TOP6BL/H3C12/PLAAT3/SSH2/H4C13/ZMYND8/ALKBH5/NUSAP1/CENPA/DIAPH3/ACTN1/CARMIL1/FAM162A/AURKB/CENPE/NUMA1/H1-3/SPAG5/HJURP/NEK2/PTTG1,161,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0002251,organ or tissue specific immune response,15/440,19/1745,0.7894736842105263,3.130980861244019,5.4216350057315745,1.2034630240757145e-6,6.037372837446501e-5,6.037372837446501e-5,H2BC4/H2BC12/H2BC3/H2BC6/H2BC26/H2BC17/H2BC13/H2BC21/H2BC9/H2BC7/H2BC15/H2BC18/H2BC11/H2BC14/H2BC10,15,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0007010,cytoskeleton organization,77/440,193/1745,0.39896373056994816,1.5822538860103625,4.978970056981182,1.3184702996342639e-6,6.40096064822441e-5,6.40096064822441e-5,STMN1/CCNB1/MYH10/CNTROB/KIF2C/SYNE3/CNN2/ASPM/SPTBN1/RAB13/ANLN/FLNA/PDLIM7/NCKIPSD/TPX2/LIMS1/PRC1/NDC80/MYO1C/KIF11/ACAP1/KATNAL1/KIF18B/CCDC15/KIF15/CEP152/INCENP/CORO2A/MINK1/CCNF/TACC3/RAC2/SRGAP2/MAPK3/CIT/IQGAP1/COTL1/BIN1/ARHGAP35/C15orf62/BIRC5/CHEK2/ABI2/CDCA8/CDK1/RACGAP1/PCNT/MYOM1/CKAP2/PAK1/ARAP1/AURKA/ESPL1/TAGLN2/DPYSL2/FMNL1/NUF2/PALLD/DLGAP5/KIF4A/KIF23/SSH1/MICAL2/SSH3/CDK5RAP2/ABLIM1/SSH2/NUSAP1/CENPA/DIAPH3/ACTN1/CARMIL1/AURKB/CENPE/NUMA1/SPAG5/NEK2,77,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0007059,chromosome segregation,48/440,105/1745,0.45714285714285713,1.812987012987013,4.988278083346541,2.0112231966000163e-6,9.459034096509451e-5,9.459034096509451e-5,KIF14/CDCA2/CCNB1/KNL1/KIF2C/SPC24/MKI67/FLNA/TOP2A/TPX2/KIF22/SGO2/PRC1/CENPF/NDC80/KIF11/KIF18B/UBE2C/KIF15/INCENP/NCAPG/TACC3/NCAPG2/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/RACGAP1/SMC4/NCAPD2/NCAPH/ESPL1/NUF2/DLGAP5/KIF4A/KIF23/BUB1/CDK5RAP2/NUSAP1/CENPA/AURKB/CENPE/NUMA1/SPAG5/HJURP/NEK2/PTTG1,48,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0061644,protein localization to CENP-A containing chromatin,11/440,12/1745,0.9166666666666666,3.635416666666667,5.317836156471712,2.211575172257995e-6,1.0086123134085706e-4,1.0086123134085706e-4,H4C6/H4C1/H4C8/H2AC4/H4C4/H4C9/H4C2/H2BC11/H2AC8/H4C13/CENPA,11,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0070828,heterochromatin organization,24/440,40/1745,0.6,2.3795454545454544,5.123870457300222,2.4824738935860837e-6,1.0988597676020753e-4,1.0988597676020753e-4,H2AC17/H2AC16/H2AX/MIS18BP1/H2AC12/H3C10/H3C15/H3C7/H2AC21/H2AC4/CDK1/H3C8/H1-2/H3C13/H3C6/H2AC13/H2AC25/H1-0/H2AC8/H3C12/PHF19/CENPA/H2AC11/H2AC6,24,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0071459,"protein localization to chromosome, centromeric region",14/440,18/1745,0.7777777777777778,3.0845959595959593,5.1606724862415145,3.874150845501016e-6,1.665884863565437e-4,1.6658848635654367e-4,KNL1/H4C6/H4C1/H4C8/H2AC4/H4C4/CDK1/H4C9/H4C2/H2BC11/H2AC8/H4C13/CENPA/AURKB,14,C1_Delayed Proliferative,GO_BP,NA,NA
